path,bytes,sha256
docs/RELEASE_V22.md,567,7909e4291d2223a2a3a4225e1afb0d5796dcc884b9d37b3e9a91eeb0726c45fa
docs/RELEASE_V23.md,487,38712e24cd160a8b34219541febbebfb90faf5a1e31800b60741bb5cabf225aa
docs/RELEASE_V24.md,673,8a158da22a7aebe0ebea09dbd75dd8d29e450c3e0aa8507213d5a867b3cb99f4
docs/RELEASE_V25.md,617,2ec0f77b8eff72ed3ef18a35a40f24b1fdc07171c9169e3419e24007e0e7fedc
docs/V10_TO_V11_AUDIT.md,697,9512f3f29c5754788c35d11755bb71ef288ddd9d34b97634fe693841d5937968
docs/V12_QUANT_AUDIT.md,3162,cd00ed2ee69e5230dc863fc0c2c7010fb979bd7a4902c73fd0a7d2e187f8d263
docs/V12_TRAINING.md,846,7057785cb229055f3ab2267b9c1010392ecb1d07a682cc3dfe3236b376d0c151
docs/V13_FINAL_REPORT.md,3131,f5feebc4b8fe2838f185d379e9cb012e1eb8b4a77c9bb546b7887f83cc9b9848
docs/V13_QUANT_RESEARCH.md,1769,a5cae717d30e0d921825c803b724713369f221546e8cee2ca2895499eead5f6f
docs/VALIDATION.md,1246,3145265b0d5ed8c0cf7213125849e99b779d12bc0aa813907e829c896f315e1f
frontend/Dockerfile,259,7ae069138aacdaa170dc2c165d927f9b1738004b9becd6e5e005918f7549482a
frontend/index.html,73,a19d4555fa9f363fb6d9c7a86877653059be5d0661653a61bb82926a1d1a4066
frontend/package.json,223,5b36866cfe147ac5e5591834aeb166bd89549f365cda5c8168013bf9e55dd34a
frontend/src/main.jsx,3032,1fc121fe1a669870acc7b61cf2dc0823193b284a5095db2c09cf4800a0f74886
frontend/src/style.css,923,de1b9c72407b4caa24bb4e14af6f1cab0e1bcbcfc3a0f5a347f9b400c4f316cf
frontend/test/v25.test.mjs,422,8313986f23d4b9fa3a81c8bde8e98167f70b92512f72e658e0bdafe67de80c9f
manifests/ACQUISITION_MANIFEST_EXPANSION.json,2182,156ed8dd87018e689b905390b083d60b32570871b7cefca090ab69596609ee0d
ml/Dockerfile,213,06184d1ca40dfbc4950482ee6128b2355d7b6b65e15abfd36f03086e6a764b57
ml/app/__init__.py,23,ab2a9173681fbf2a3463425d223a0e61ae98c792cfe0eedbb9939ae74200b05c
ml/app/__pycache__/__init__.cpython-313.pyc,182,5a5efe37af811e249e74236cbabc20baeece3522570ca6512b9f98b8c9e35ccb
ml/app/__pycache__/api.cpython-313.pyc,49478,fc8eafacbe2cc10f8b8b2bd84eb1ee0fec5c546d4f2cbac3fdccc2ac19f3b3f6
ml/app/__pycache__/backtest.cpython-313.pyc,3452,336b6557ec4a87833af54568afabbe58844cf413288af7cd216a0e387c9ebb94
ml/app/__pycache__/backtest_engine.cpython-313.pyc,4522,f6c4c4f2d9e0d749e9cee36dcfb9d40c766b6b92ad1b57cdef42aae14a1741d4
ml/app/__pycache__/config.cpython-313.pyc,2990,3f739aba3117ef0d0954c76fcc9ab3893a37ba3a2a87c1113e0d93dd23ffcf39
ml/app/__pycache__/consensus.cpython-313.pyc,3496,18894018cdb1000ea2d6dae7b47201860887b3e00052f83de13139c92a1cfc52
ml/app/__pycache__/context.cpython-313.pyc,1223,f9c8bd114897d8f437ae3498a7407fe8d2c3d238963c723b614ae818269e1630
ml/app/__pycache__/data_quality.cpython-313.pyc,2307,3752eb07af6e1fa7c76b228cc3bbba822a1a8488c5d29a0eddcbb2413011c31a
ml/app/__pycache__/db.cpython-313.pyc,6539,d86a197b78083b634c458a97af629a9b3d10fc552febd805bff3417dc6122a10
ml/app/__pycache__/decision_replay.cpython-313.pyc,232,a52ded4fd996b592e1becdf93024d004f06b02bc1d66ade09fd354e80e694aaf
ml/app/__pycache__/features.cpython-313.pyc,6185,ce99afcb1a64a67bdd623e2279f793a84ac9cca85c89b4620f6f71dd48ee9495
ml/app/__pycache__/holdout_lock.cpython-313.pyc,275,2cc6ee6ebbfebf8e6543fc9c32b2669311ff9448b2ab7bdbcb63a13db7c8799c
ml/app/__pycache__/intelligence_evidence.cpython-313.pyc,6605,2da8b5837d524403e8e151694a717ab30a9b44c0daf1e43225949207e5417381
ml/app/__pycache__/layer_training.cpython-313.pyc,2795,f34f4b6cda78e8c3c21655d68bc4ae8ee93fbe42ec00cf53a60a1440844bd095
ml/app/__pycache__/league_gate.cpython-313.pyc,786,6c637683c9c957100edc4ee40812e7deed89bce14a8314809f661ec90ce7bc99
ml/app/__pycache__/leakage.cpython-313.pyc,6140,c45d8e5f499030b1cdc40b0bb85fa00b29d973f665002b18d6ecf09546e2f12d
ml/app/__pycache__/ledger.cpython-313.pyc,1646,1326464a6ed98f6e503325d8460554d62e7e0f8e4595a7c885232e1fefa21bd0
ml/app/__pycache__/lineage.cpython-313.pyc,1464,3ed64d864a7c9c71ea200ba2d3fc70d1272ae89784b9a79aea93faccd1ad946e
ml/app/__pycache__/live.cpython-313.pyc,2852,3cc531ef4d50a25acb409320892d337eb1d0633c64b09de42e67ba7ef01c65a5
ml/app/__pycache__/main.cpython-313.pyc,145,ed389e53bbbbe124dd515ac8631db248fcd2f7444a22c5c7e735b215c25853ed
ml/app/__pycache__/market.cpython-313.pyc,3010,61b0e77d7308cec8e23489ea9f15f157997c1baa2ce9362dcbd1f84ae76729da
ml/app/__pycache__/math_models.cpython-313.pyc,2279,3122e770923e3cb7d65cf21809f7efd18d33b3375849edf52df7c5f93f7d5409
ml/app/__pycache__/models.cpython-313.pyc,11377,65036cac1efe7602423398a8da8fa5b2588d43acf4982566bb054dacf8bc0826
ml/app/__pycache__/risk.cpython-313.pyc,4465,c6b779b0cc468e58781888f4b10808c58af6a131f1719d7125533174fdb7ab06
ml/app/__pycache__/schemas.cpython-313.pyc,5352,b29940bdee216f72a7a2060e1bbb82a7948de07f2bc1986966a8e1c691ddb4e1
ml/app/__pycache__/selection.cpython-313.pyc,2832,db6b30c1959e7a724942b2af218f3e2698a02fe1e1baa9c5e3db226f2c3c219f
ml/app/__pycache__/selection_rank.cpython-313.pyc,582,98db8faea53ca58d32529b967d3c7f3a570115e02ad17877fd9ca28967cd56be
ml/app/__pycache__/statistical_tests.cpython-313.pyc,252,d8928da55af99b9b59bb2ac6305c5a6d738bb7a8cb6931c1871670b6a7fc9d8c
ml/app/__pycache__/strategy_discovery.cpython-313.pyc,1819,fa746ac6b4c766cc6610120dbee81832ea5a790d94e0b85ff0157181491592f2
ml/app/__pycache__/telegram.cpython-313.pyc,1132,24bfc37ee21bac36a1fcf15fcd3e13676c22408aa9472b88c571c3925ee26bf0
ml/app/__pycache__/temporal.cpython-313.pyc,1709,6216bf7e8f7d88532aa489aa96a3bb187b734b805770de92b924d54ec54f735b
ml/app/__pycache__/uncertainty.cpython-313.pyc,1835,216d44fa11321e3af59d188133bac4f0fc225da7d2750a6321f5be23c62fc785
ml/app/adapters/__pycache__/api_football.cpython-313.pyc,1118,fdcf11fd088d3ad17c844f141c021176bfecd6f439e5c017fbb3efd669e1dd09
ml/app/adapters/__pycache__/base.cpython-313.pyc,585,eb71d25a933d3b1b43d4e103b77c312f2946e15f8a3246af5fb0fabcc372a2e1
ml/app/adapters/__pycache__/betfair.cpython-313.pyc,1713,7615f48d0228f29306c4fa575f62071efcccb8efbb88e03d30f09338272c484d
ml/app/adapters/__pycache__/card_data.cpython-313.pyc,5329,b2cf921fa22f4c821ee13b3c4e221d4be692e3e0f8f1e434bdd476c0a0de69ac
ml/app/adapters/__pycache__/espn.cpython-313.pyc,951,70f420ba1b9595e408e2b007394968b50d8da25fe86ff024d9497c9ff2668d9b
ml/app/adapters/__pycache__/football_data.cpython-313.pyc,6291,e34cacfda386a073567c3df3554b56281a132b5d0bcef767fec4e27988fa53c2
ml/app/adapters/__pycache__/global_football.cpython-313.pyc,7740,61ec5c09faf8b52f7320c1c9808037cc6d9d8fdde92008d677b4e27b7e493be5
ml/app/adapters/__pycache__/odds.cpython-313.pyc,7361,b66648a3845169b48f4c6640e40564001a696f8fce7bff1dedaa0e4d692b4cef
ml/app/adapters/__pycache__/statsbomb.cpython-313.pyc,2109,0b84cd3c69e60e34dfb4d9e09d5bf3a18a901f12f3c8984685f6b9aeaed6597e
ml/app/adapters/__pycache__/the_stats_api.cpython-313.pyc,2758,0385f5f74215a9e85512889796dbf4f403cb300720ebbd4aac4cb83d77ed5d12
ml/app/adapters/__pycache__/weather.cpython-313.pyc,1000,6d1032a6ffc477b6a0aa136077d40686d4e05e43802f50c19d07b9ed4004743e
ml/app/adapters/api_football.py,339,ee4d0fb7d2c503dbec14aa3aa11ae1db299a37da47904987119872621e1dfb61
ml/app/adapters/base.py,130,3b1ab8b5393e06284007c5007106a41a75a7a93a0470df49c6e3922c371632c1
ml/app/adapters/betfair.py,785,7a51c7a818eb9d8abdac5205626ca8303df3f37530c40e7e0ac95917d26428f5
ml/app/adapters/card_data.py,2773,eced513c7f0a46dbc6127d52aef418564b5d653227ad3e28df3ad388f967e289
ml/app/adapters/espn.py,335,cc814ffb887860635ddb6a1e5fb3dae98a517d22fae88ac7755f67829dd715d3
ml/app/adapters/football_data.py,3068,e08e26c4abf50f68e5370ba65c49ee86885c16bc3b6de124664122c3055d805d
ml/app/adapters/global_football.py,3184,b96a7f9fca37f062db57fe9354464be7dcfc84d1d8432e2cdf268c615023fdc9
ml/app/adapters/odds.py,4576,7dc1457f3557e54a318687a18ff5c3d112c3c3144d7aaa7e13c264b3efca08d6
ml/app/adapters/statsbomb.py,757,cbb2e6c20e1a3ca9a462ff1fbda4100d0599aa295b34fa1633edc126cd753a82
ml/app/adapters/the_stats_api.py,1140,98f50c7324236f4acc8264dafb4ee3cbadc6239a654eb53525291d40a0d66eb2
ml/app/adapters/weather.py,405,09524dd785ab0babfff484b1f1983d55a8025e9f4c1ddfadf727afe1aebfd8c0
ml/app/api.py,24534,d4c8bd1f3c38968b5ce8026b268676b03a33deb536b1b3e62397b2bb11543fe1
ml/app/backtest.py,1780,e1f271a51dcaf69ace6de6d3492174621e89e171be2248bd9a8f12e5cdf9bd3e
ml/app/backtest_engine.py,2148,d2e8501d0aa92c1df0347fdcb7fdb2d1480f398b11f998c6e07af3ce6a7a3fa0
ml/app/config.py,1360,1794149ac2cb9c6795c413c24ebf517d7e3dab9a2e50cb99c49e4c94450a78f5
ml/app/conmebol/__init__.py,70,4d392326d07118777a87bed64ef6fdaf624d6ca0beed0bd1c8c40f8d23d8e218
ml/app/conmebol/__pycache__/__init__.cpython-313.pyc,242,4a0441e644e501c221e198f3c7dda7e0c9269dc4948ca33a6ba3a63b32123b8c
ml/app/conmebol/__pycache__/pipeline.cpython-313.pyc,21584,0f627321eb6cf6a5f186c7adec2ca5697824289440c1e2a615bea61a05add747
ml/app/conmebol/pipeline.py,10412,48f6d33782b2884abeffadc143f0e4c332db4d608d697d2644532a1404154340
ml/app/consensus.py,1604,30a83c70057f41fca29f6b95d5f304e10663030bbd0544f2e0832a4103d84897
ml/app/context.py,456,58b368d63e78c008cb72ef11e016c6b553508cce42184c7e5c8f3486e0696c06
ml/app/data_quality.py,879,824077e983866ac8dba8305fe8c8f49e1daab63200a5ce9747d246a6a8049bc6
ml/app/db.py,2658,4a0ce39ae24e7770d595e29e53e202e5ca0760b1d55a731220defe459a8311d6
ml/app/decision_replay.py,85,7375e75d99a11fab6830ffe191647d29be8a9119cc39ecbca6b879095e5ac915
ml/app/features.py,3208,9ae7b8bc7b8d874963db5831acad4fd8ea0b674124880fae684a50ef5090af10
ml/app/holdout_lock.py,96,bb80308d228d0857decfaed237b5a2f1bf70b34df015559fa8db5efb4310ba9f
ml/app/ingestion/__init__.py,53,cce1a147de2f4c7c19c05cc177fb07bc5d29c0ecc8e09627366c6dd851a13abf
ml/app/ingestion/__pycache__/__init__.cpython-313.pyc,226,1135b05caf9082f8c69bdb21c7dfde77496859d164da0e2e9b4a5b7b97ed6a1a
ml/app/ingestion/__pycache__/raw_store.cpython-313.pyc,2763,0dcba194f28e6a892d9bf9d19649c43a977cc3b78a51e13558ef5686bd2e7058
ml/app/ingestion/__pycache__/schema.cpython-313.pyc,6342,3ba4606db09b9aafcf5079be574d62a79d7757b99f13ff2da2a9189f88d55e11
ml/app/ingestion/raw_store.py,1765,96fa4fe87cc81de5e8a4f18d39aa6275156102e2d00a77e6fa8732c78a986b6c
ml/app/ingestion/schema.py,3682,332509800d0e4f7c094964e3ee7548b4b748c2fbca96f685cfb6d7dec0ee02b3
ml/app/intelligence/__init__.py,149,c58e90a29c153967e4aefd18d6d4d19c14adbb3bb90e0e11c7311fc3726413c4
ml/app/intelligence/__pycache__/__init__.cpython-313.pyc,373,5e383e7a72d026dabc4f1d57f833e304bfd57a233ef4f4e402fb2317a96866d7
ml/app/intelligence/__pycache__/coverage.cpython-313.pyc,4183,c85ff71fdb3daf2ff10dee0faae7edbd88a924a163b40950b5ad6819cb58f5aa
ml/app/intelligence/__pycache__/live.cpython-313.pyc,9389,b3d2e36d083580e075eed689c7fbf981ef01d149a89dd71993862360dfa612e0
ml/app/intelligence/__pycache__/market_catalog.cpython-313.pyc,1769,4d7469c2fc75f4682e637fa6f992114bf30954ce8dca55c057dce488e75561af
ml/app/intelligence/__pycache__/pipeline.cpython-313.pyc,3336,d37e3ca97c6804b383fc238c88a17915e591bc8f149ac55ece326e8d6c4c66be
ml/app/intelligence/__pycache__/pricing.cpython-313.pyc,3280,963237937c7cb63db0d993f99b5e8da1f8bb98f3bee506e231f0b8943b76cbd5
ml/app/intelligence/coverage.py,3548,b3253c4b956f465305673afef50f37c6f903ad2a5ce9aad72f3f27e97df37fdb
ml/app/intelligence/live.py,5569,1c88178006a6b08d3228ded5f99a2e9c1ee921200da94fd118346420c5924f43
ml/app/intelligence/market_catalog.py,1454,3a139c874019705f29907d2e31f563e8173511a0df35a07073aefdabb62305a9
ml/app/intelligence/pipeline.py,1940,e9f2d5ce57f8af3579c6e896b4067b929ee1e1c5db477c623386f7b414e31adf
ml/app/intelligence/pricing.py,1965,98636e820140213e6dc82752b7e90fe6d239c65ef658e5e2016912d851ded7c7
ml/app/intelligence_evidence.py,4213,6dcaf04fa770e8c2540f807c2bf1af762924dcff1e6c86763bece5cd3d3d2a71
ml/app/layer_training.py,1279,fe65085431639503a40b9eb408cd6dcad704e68e02738e5498d7fc23fc531fd0
ml/app/league_gate.py,433,d4b63fa0e7bfe3c622aca2b720e05ad16d347aad468cc3cf7af8a8c51f226608
ml/app/leakage.py,3694,4c8d3ec9f8d4bddd7ef54c6afcc0deacc361a283e65f114ea1ef16f05756fe6f
ml/app/ledger.py,627,56ad833edd3d3edfc1affac50eb9db3226691b6e406a282726356883313cc1b4
ml/app/lineage.py,543,bd537e3c584bcb8d4cf9746f1a5dedb913ee595a72d733bd62ba9b1f28111fdc
ml/app/live.py,1266,d9c710392c6f65dad56b1112721acd8515fcefaa94659052c0b37b94fa8196cb
ml/app/main.py,21,179dcd3015ad6fd20a6835a43d4e4abf26c619f28071b7a1827e932c1c07bae3
ml/app/market.py,1127,0fae419c147e54ab50d0d296022c7e8a779b94a933fac208e898d372d9129b4c
ml/app/master_staff/__init__.py,60,4be9bfc0c0a01d45f7bc3c19040bb4da14b0ebf29dc9a89b027e6e28e832fd46
ml/app/master_staff/__pycache__/__init__.cpython-313.pyc,236,690598b07c784fd1ddad1a359e371bd1fb851899d08204d741436d8733c19a85
ml/app/master_staff/__pycache__/context_engine.cpython-313.pyc,6594,6dc473f8f865bbba64e4f7baf3bd1c68bb85832c0d720eff24aa5afd0d13d3ce
ml/app/master_staff/__pycache__/engine.cpython-313.pyc,25953,7e1e31d7a9225d442ad0949b0bc8da070cfb66e5920d9815e23ea1441ca53aa1
ml/app/master_staff/__pycache__/round_analyzer.cpython-313.pyc,5396,7a479d94eace90175ac75b078ed27d4f9b06af756cbb14681140c08193bd2975
ml/app/master_staff/__pycache__/round_engine.cpython-313.pyc,1517,caf0444f5b98f321a1a6bfc4e76c7fbba83df965a16640b323c3587c7c495671
ml/app/master_staff/__pycache__/value_pricing.cpython-313.pyc,4090,00b27bcf3702e55be625aaefd69ed80a220012c22257795d5c758248c63cc90c
ml/app/master_staff/context_engine.py,3149,3782642fc138968dca5c1ee7a08bc086feb323dfcb44897c83719b3fe4659d94
ml/app/master_staff/engine.py,11759,a41821ce7026836e8c7c8b70cc5d49ccfc58e5f23e40e3a0ce5e3feb2d1875b6
ml/app/master_staff/round_analyzer.py,3468,2be0f02fd49765fb8f2d4b8baedaceb9f7a7b1919159f60414eb1376a0046861
ml/app/master_staff/round_engine.py,1009,4b856b3109734feb487f2d4550c9f80de13151a5d7fa9ac5670b8dac63033b06
ml/app/master_staff/value_pricing.py,2674,6ff48380fbeab9fb09b6793b43e93c2f16f561493ac17ada20d80d064a0e4a17
ml/app/math_models.py,874,bbe3e7aad5550e3ff64912cb5ae1aaa5190bafac029dd10db598783df92cb49e
ml/app/mlops/__pycache__/champion_challenger.cpython-313.pyc,1563,1a08f6a4af596159845a052d8f337f2d719613d91c2f6166983320586d475bf6
ml/app/mlops/__pycache__/drift.cpython-313.pyc,1401,6eccae61cc503da3964a594cd6207a89b413b838c8df680402025d0852740c56
ml/app/mlops/__pycache__/registry.cpython-313.pyc,2545,b06b5365dd317decd0d0070325c9a5a5d1e238e2a3ac73888ad96aa6b588d0fe
ml/app/mlops/champion_challenger.py,551,ba77d3fe35c73b5d8bd8ee208a56a116ca4804259ef33d6d1efb40e9ccbcd7d5
ml/app/mlops/drift.py,490,5ec020e57b782eefbf7749d022e7bcc54e30183423a09fc3753fea977589f518
ml/app/mlops/registry.py,836,92fa7fd0263be0afc7d473f8279c8cfd14e2409648de43745867f6945662e717
ml/app/models.py,4633,0433f46cfc4d6e6c4c1df078fa0bccaf52250952ab8ca303a78a06d5a7498593
ml/app/pit_store/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ml/app/pit_store/__pycache__/__init__.cpython-313.pyc,165,41c9a854f764ffcf20252ec305b85ff8c6265cfb763aa01fb274dfa39b313738
ml/app/pit_store/__pycache__/pit.cpython-313.pyc,4418,d5f419169115bca4f6a551c5c7d7d352a6310b5f7c385b320bf30078d95d817c
ml/app/pit_store/pit.py,2122,5b87ac83bb4277723909ed03b16044dbbc23520d6908a070f048cecf4bd41587
ml/app/research/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ml/app/research/__pycache__/__init__.cpython-313.pyc,164,5f2c97ca5af5b0700fa61f370b55a3cb50bbaf09d69fcb5ac8f4a76757e559de
ml/app/research/__pycache__/acquisition.cpython-313.pyc,4525,50f4fa417eec7dc2807e8c6014f04c71dc4996edc256df8e29ce0465cfc698e6
ml/app/research/__pycache__/baselines.cpython-313.pyc,1013,896808526d0c2e618b1018e32709766a99b96c38decd2dad6d4ef3ddd63c234f
ml/app/research/__pycache__/calibration.cpython-313.pyc,4564,52c2956d3c2e9cd905a4d342ae993da68a83183c6e81bfd7ca75f9ad49b4e100
ml/app/research/__pycache__/data_quality.cpython-313.pyc,1895,91f6abe2d1be5abda436d05c08d0b43e3e67c40871d31cf05475c43ac66a614f
ml/app/research/__pycache__/data_quality_v14.cpython-313.pyc,4126,8943e02a359aff5f7cd990ece0008afd086d9c1c6d287950116d2e1380e25559
ml/app/research/__pycache__/data_quality_v16.cpython-313.pyc,4433,e60853c3dd65a56ac647b48adb6e3fa26d58618544d5e6e10ab9369077683206
ml/app/research/__pycache__/data_sources.cpython-313.pyc,3135,38424298f3c5fd665cafaec9e398a3faa538246e9d5b424b323e9129b9132644
ml/app/research/__pycache__/datasets.cpython-313.pyc,4170,0205928440f33ea58ddd77f9dfa0130ca568632cb192eb50c7f83940345c3ca4
ml/app/research/__pycache__/empirical.cpython-313.pyc,7446,8dde585743b09d0b55df6ba7ee0f991c5873b26aaac82159f1efa3713038a3d0
ml/app/research/__pycache__/experiment.cpython-313.pyc,3721,88b27ce2febe8a3970b02ae1d879e7aa46c547b9cc33dcb4e04d7b5c55bb71d7
ml/app/research/__pycache__/features.cpython-313.pyc,16072,de36e2736b38fd12b037757461ecdecca2db4059dae5dd8d29543e16931a78fe
ml/app/research/__pycache__/global_expansion.cpython-313.pyc,22657,4c87edb5035bfc9ea07f14403acfd9fd6dace1bd64e282a2919cca5e06fd277f
ml/app/research/__pycache__/holdout.cpython-313.pyc,2072,78b402f5939ce3a111cd1869cc8de9e0fc5eb3a11a50e6ec34a146fbb051e5b2
ml/app/research/__pycache__/market.cpython-313.pyc,7818,6d982391e3c3709c7ad7e8f034ab7c9853466a0342ebf86688b2347349d496ed
ml/app/research/__pycache__/market_efficiency.cpython-313.pyc,2029,a7a8a53de28c465794fa43bb62db692def15b81b7cbd1f76cdd81a1761d37069
ml/app/research/__pycache__/metrics.cpython-313.pyc,4201,e09f1b4cf1e5ad298be14418ca1d6e2fb3fa554bd8463fa0d828a4a1982e1d93
ml/app/research/__pycache__/odds.cpython-313.pyc,6368,931ce770fb3b4aeb278694c1f5fd4d3d0524dd12d8a0dfc44b923ee79aabf274
ml/app/research/__pycache__/paper_trading.cpython-313.pyc,1976,05b0b9b65e0437d09409ab99f536277108b8b3a9906f71208a8a6e050f2f9fbe
ml/app/research/__pycache__/pipeline.cpython-313.pyc,8016,97cbf64b235b0d212edd349239d1cf29996213c21b4d4eb063fdd3e10cafdf85
ml/app/research/__pycache__/raw.cpython-313.pyc,1233,51a45e968398c475c9f2f1e805825d52d2d64403dc73d1b51ec638412da3078d
ml/app/research/__pycache__/replay.cpython-313.pyc,1035,b683f599acdaf25c857915a65a0f7906a14961a08bd32d7de2adba9d9632e0a5
ml/app/research/__pycache__/reproducibility.cpython-313.pyc,2052,9a0172a1a4b9476e3ec6e67ded6362407945b0e037c0d8f9a2688202b8c5f71c
ml/app/research/__pycache__/robustness_v16.cpython-313.pyc,3020,cba0ff2f0a88aff065384d377ded481d31bd371191bd3f50c287582abeed9767
ml/app/research/__pycache__/source_audit_v16.cpython-313.pyc,3736,1badd4c73941804fc974716934ee81891049d327f58b034df1f39dcdd6a77dab
ml/app/research/__pycache__/statistics.cpython-313.pyc,6643,0ed03fe69d0821a46d0e918f0470092a968d820eceb8d3588601d9c83d1d10e1
ml/app/research/__pycache__/validation.cpython-313.pyc,8830,9877c9e546fb998f8d0ff5c066f57799beb08600b5592a7e02d7916cf847cca4
ml/app/research/acquisition.py,3088,bd3e2ef682f1adad062a25d955fb587adae715ae7af5f2363b583fdf60d9b3c8
ml/app/research/baselines.py,389,5a73bd0841ceee91e5280cc7d941980bc6a54db4b04acadd16a59e0e5b4c3202
ml/app/research/calibration.py,1784,c65783662fc831d35e23641cd1dff7b2a115d50d2594323462a0b5b7b96d1fa5
ml/app/research/data_quality.py,822,4e49c55e1f94dedc9370cbcb1fc0c2e8b5ae12c23a84ab05dad6be4ae5379d3d
ml/app/research/data_quality_v14.py,2121,c34d9bd7fe24a9abc79c8276fcc60fa841ddebf04097b45fcc484746fa5a1332
ml/app/research/data_quality_v16.py,2357,bccda23da0502c1233c4ee52720e0f28bcb0e5aee7827b4cf7948cb63d11a064
ml/app/research/data_sources.py,2399,10853b9217db49d3f61edf5323e58f310df32a81287745473a1343df4244eb75
ml/app/research/datasets.py,2122,cc4b243c935f3f2cd3ba936babc876e322ae972b3d8312b8a63e2ec92a5d0214
ml/app/research/empirical.py,3903,df0d4bed0b20fb347cb149b4b820784b801c796c670cbeeba264bcd40c54b231
ml/app/research/experiment.py,1390,8e8c44d45e58e93b357d0218c9287ba55e6b24b6fbebfc2321a47327b24eb651
ml/app/research/features.py,7834,88648e0c92fd5ab5b620c6ed8258ec7542ee6e76faa4124304b7391e2ce7faca
ml/app/research/global_expansion.py,13740,d80ca8ef7e373e8c512062745ee8767966075f1526b4e8a78ed29fec11c15dbe
ml/app/research/holdout.py,800,a8590616c6887008d1ef206b89677e564bc26382d636b9c01bd47e2ddfb9814a
ml/app/research/market.py,3796,1d8115b0e099f44e188753b47fc1c592eb87e097c02d5887191ac7009fa96def
ml/app/research/market_efficiency.py,891,c321ea61d7e38ededd44cd6a16e839ca57a1b251a9c45a58511838d1bcd6309e
ml/app/research/metrics.py,1927,c997d6ddd673619de6f9287eb0485365ce75db421c93b7b45628bcfd36c2c930
ml/app/research/odds.py,3516,a323b22b5ca456d1aadee58992a8f0f260b02821f82550a90e2d114952a86998
ml/app/research/paper_trading.py,679,2ef839ac66f4f4b8457e660970e038eb29e6b44a16e74e8a71e34bc8da5d660e
ml/app/research/pipeline.py,5368,db6d5ed0d023c09f2141b57b46f987485571a7af62a18e9044ed04a1dc8b6481
ml/app/research/raw.py,685,8ceb617ee33cd19881eb5a65e2038a20863fb9a6b5b147308f12ee545f8d31f7
ml/app/research/replay.py,581,3e303a36d7c4361950a8e36588ca78b742b2324662234f1fd51654b457d720e7
ml/app/research/reproducibility.py,986,995de8cef2ce42114c879d1822ba39402ccdf217cc179381e20179363a28acde
ml/app/research/robustness_v16.py,1327,8ab6fd84b8aaf849bc11b0df368707ab439ea25c1f9eaafd907fdffc5e34e5cc
ml/app/research/source_audit_v16.py,2714,a438336073f673a0b0e550c39fce473eb14a178d9e291188007aaf81d99fb73a
ml/app/research/statistics.py,2943,4992f335a3273dbdf137b35d310ea830e7ed8dbfabf0770d48aba9c56a0c6004
ml/app/research/validation.py,4650,c973c7bbfe817a5ace0bc58d94f076624e07e16b84926e5731cdd0f37695005b
ml/app/risk.py,1703,43f6c8e045e75f91e9755e41306b6f47b9027fb785295d46e420750b36b9316b
ml/app/schemas.py,2411,5307dd8acedf0a93729eac88382c5d686d018a98465a7d3241eab5aaf0005a4d
ml/app/selection.py,1450,65657c8ef9ec53b941e1ed5260ca8e449c3ce89d1e8b9341b0262824fc3468d6
ml/app/selection_rank.py,133,1f7e57b0ea3a34ecec01fa550590e5f54119cbcb3a49a9b3a580f1ed068c9440
ml/app/statistical_tests.py,123,33dcdd47510e4361509c25fe21c1006e072e6124f4f244c39dd503e0cf25c2f4
ml/app/strategy_discovery.py,434,dee187b6ed9ae0a1973cb277d209154fbbbdccd9f4f00feecd9ff4a033d93a59
ml/app/telegram.py,369,9b16859a842c54fd6b67c1058a5bb9832a1c1de3e31fe0174d17ae57e0c75d77
ml/app/temporal.py,792,5d06ebd93124cc5e3b31de1556bfb5b4e6cd7c540ce7862c0336200e904030ab
ml/app/uncertainty.py,549,5f6eaca1d6d4d1186bca53ccead7726f189ea5261ce5824201055ca3f27dbd99
ml/app/v17/__init__.py,64,1731833998aefa65dbb831c03de1d5c7f932d7b1e7801535829fb165d8c9d792
ml/app/v17/__pycache__/__init__.cpython-313.pyc,191,b56789c8736bf149e6fc75506ea3d0ef76ca81dae8e51cebde96a18cdbbbc38a
ml/app/v17/__pycache__/acquisition.cpython-313.pyc,5737,f49f6303a1133e2b0eba02e462a452bea2c8dd9e1b7ff79c738b2458e04640b2
ml/app/v17/__pycache__/system_validation.cpython-313.pyc,2154,499dff550e1ec2c29cc1e4bf75a9a47c23332a4715d363ad2335fc4f0f1a79f3
ml/app/v17/acquisition.py,3093,dea637d04d344970106a746aaeb4b0a0a13546bf731fcf94e318af45422e929f
ml/app/v17/system_validation.py,1114,e4d55b75af98105967b513a279388aa2b39ff3e8536e895d1c19d95e255362e8
ml/app/v18/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ml/app/v18/__pycache__/__init__.cpython-313.pyc,159,7aa5f655e53a85d8efe8f377a89e727c6c3ab29f419fe4fc92b1f7fbb3aa9e4b
ml/app/v18/__pycache__/acquisition.cpython-313.pyc,7037,cf28088adacdf01ac3d3d7dbb3fc4177d0c2cbfb27bc05dca335f350c92e5db0
